Model,Dataset,Timestamp,mean_fit_time,mean_score_time,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,std_test_score,mean_test_score
LogisticRegression,reduced,20240408_174707,3.994395065307617,0.24417223930358886,"{'feature_selection__percentile': 25, 'feature_selection__type': 'anova_f', 'model__C': 1, 'model__max_iter': 5000, 'model__multi_class': 'multinomial', 'model__random_state': 42, 'scaler__type': 'robust', 'tokenization__type': 'TweetTokenizer', 'vectorization__max_df': 0.75, 'vectorization__max_features': 500, 'vectorization__min_df': 2, 'vectorization__ngram_range': (1, 5), 'vectorization__type': 'tfidf'}",0.40375173366250916,0.3741240643414556,0.3975965511624666,0.34583032599542884,0.38944871531095643,0.0206980020670489,0.3821502780945633
LogisticRegression,reduced,20240408_174707,4.11219048500061,0.21663498878479004,"{'feature_selection__percentile': 25, 'feature_selection__type': 'anova_f', 'model__C': 1, 'model__max_iter': 5000, 'model__multi_class': 'multinomial', 'model__random_state': 42, 'scaler__type': 'robust', 'tokenization__type': 'TweetTokenizer', 'vectorization__max_df': 0.75, 'vectorization__max_features': 500, 'vectorization__min_df': 2, 'vectorization__ngram_range': (1, 5), 'vectorization__type': 'count'}",0.4013637481576924,0.36859714597157517,0.3865086085674321,0.3517600894348279,0.4036455553551196,0.019784831624443704,0.38237502949732943
LogisticRegression,reduced,20240408_174707,3.6280560970306395,0.14341459274291993,"{'feature_selection__percentile': 25, 'feature_selection__type': 'anova_f', 'model__C': 2, 'model__max_iter': 5000, 'model__multi_class': 'ovr', 'model__random_state': 42, 'scaler__type': 'robust', 'tokenization__type': 'TweetTokenizer', 'vectorization__max_df': 0.75, 'vectorization__max_features': 200, 'vectorization__min_df': 2, 'vectorization__ngram_range': (1, 5), 'vectorization__type': 'tfidf'}",0.39453842790716,0.3741786994101639,0.41658730470405464,0.3660938427174755,0.3812982434822844,0.01769258871858388,0.3865393036442277
LogisticRegression,reduced,20240408_174707,3.820605993270874,0.128646183013916,"{'feature_selection__percentile': 25, 'feature_selection__type': 'anova_f', 'model__C': 2, 'model__max_iter': 5000, 'model__multi_class': 'ovr', 'model__random_state': 42, 'scaler__type': 'robust', 'tokenization__type': 'TweetTokenizer', 'vectorization__max_df': 0.75, 'vectorization__max_features': 200, 'vectorization__min_df': 2, 'vectorization__ngram_range': (1, 5), 'vectorization__type': 'count'}",0.39936344729425655,0.38890150443844185,0.40189779490606203,0.3698508318425271,0.40879335417150536,0.013556381203331658,0.3937613865305586
LogisticRegression,reduced,20240408_174707,3.5803101539611815,0.147235107421875,"{'feature_selection__percentile': 25, 'feature_selection__type': 'anova_f', 'model__C': 2, 'model__max_iter': 5000, 'model__multi_class': 'ovr', 'model__random_state': 42, 'scaler__type': 'robust', 'tokenization__type': 'TweetTokenizer', 'vectorization__max_df': 0.75, 'vectorization__max_features': 500, 'vectorization__min_df': 2, 'vectorization__ngram_range': (1, 5), 'vectorization__type': 'tfidf'}",0.4104535961750559,0.3868713578278349,0.39416526227260823,0.3627837582199802,0.38355750640675135,0.015479679435016172,0.38756629618044613
LogisticRegression,reduced,20240408_174707,3.810990571975708,0.14525041580200196,"{'feature_selection__percentile': 25, 'feature_selection__type': 'anova_f', 'model__C': 2, 'model__max_iter': 5000, 'model__multi_class': 'ovr', 'model__random_state': 42, 'scaler__type': 'robust', 'tokenization__type': 'TweetTokenizer', 'vectorization__max_df': 0.75, 'vectorization__max_features': 500, 'vectorization__min_df': 2, 'vectorization__ngram_range': (1, 5), 'vectorization__type': 'count'}",0.3912234168148162,0.3679868421924033,0.3837877793625983,0.3562470124462337,0.398247430169627,0.015365831661269754,0.3794984961971357
LogisticRegression,reduced,20240408_174707,3.973239374160767,0.20550665855407715,"{'feature_selection__percentile': 25, 'feature_selection__type': 'anova_f', 'model__C': 2, 'model__max_iter': 5000, 'model__multi_class': 'multinomial', 'model__random_state': 42, 'scaler__type': 'robust', 'tokenization__type': 'TweetTokenizer', 'vectorization__max_df': 0.75, 'vectorization__max_features': 200, 'vectorization__min_df': 2, 'vectorization__ngram_range': (1, 5), 'vectorization__type': 'tfidf'}",0.38807767154449074,0.3719056381109126,0.40676320866424387,0.3706666438997822,0.38982910832786405,0.013284061545160174,0.38544845410945866
LogisticRegression,reduced,20240408_174707,4.32969708442688,0.23934741020202638,"{'feature_selection__percentile': 25, 'feature_selection__type': 'anova_f', 'model__C': 2, 'model__max_iter': 5000, 'model__multi_class': 'multinomial', 'model__random_state': 42, 'scaler__type': 'robust', 'tokenization__type': 'TweetTokenizer', 'vectorization__max_df': 0.75, 'vectorization__max_features': 200, 'vectorization__min_df': 2, 'vectorization__ngram_range': (1, 5), 'vectorization__type': 'count'}",0.36983387183063376,0.371132621467795,0.41783567865715143,0.35182213004742324,0.4007295539826186,0.0237126291147599,0.3822707711971244
LogisticRegression,reduced,20240408_174707,4.212947607040405,0.22796692848205566,"{'feature_selection__percentile': 25, 'feature_selection__type': 'anova_f', 'model__C': 2, 'model__max_iter': 5000, 'model__multi_class': 'multinomial', 'model__random_state': 42, 'scaler__type': 'robust', 'tokenization__type': 'TweetTokenizer', 'vectorization__max_df': 0.75, 'vectorization__max_features': 500, 'vectorization__min_df': 2, 'vectorization__ngram_range': (1, 5), 'vectorization__type': 'tfidf'}",0.4017144166544691,0.36811418743075197,0.3791464764938841,0.3655214096043865,0.4103460372280444,0.018003323332662205,0.3849685054823072
LogisticRegression,reduced,20240408_174707,4.215625238418579,0.2159282684326172,"{'feature_selection__percentile': 25, 'feature_selection__type': 'anova_f', 'model__C': 2, 'model__max_iter': 5000, 'model__multi_class': 'multinomial', 'model__random_state': 42, 'scaler__type': 'robust', 'tokenization__type': 'TweetTokenizer', 'vectorization__max_df': 0.75, 'vectorization__max_features': 500, 'vectorization__min_df': 2, 'vectorization__ngram_range': (1, 5), 'vectorization__type': 'count'}",0.3617841774246938,0.38880895873279786,0.414728618249195,0.36128009194030514,0.38157924050153025,0.019773890833470177,0.38163621736970443
LogisticRegression,reduced,20240408_174707,3.461596155166626,0.14539341926574706,"{'feature_selection__percentile': 50, 'feature_selection__type': 'anova_f', 'model__C': 0.01, 'model__max_iter': 5000, 'model__multi_class': 'ovr', 'model__random_state': 42, 'scaler__type': 'robust', 'tokenization__type': 'TweetTokenizer', 'vectorization__max_df': 0.75, 'vectorization__max_features': 200, 'vectorization__min_df': 2, 'vectorization__ngram_range': (1, 5), 'vectorization__type': 'tfidf'}",0.3939621342464057,0.35542520450144843,0.40884658300967336,0.34095105875678217,0.4042139765275662,0.02734890494167385,0.38067979140837516
LogisticRegression,reduced,20240408_174707,3.9494776725769043,0.14962482452392578,"{'feature_selection__percentile': 50, 'feature_selection__type': 'anova_f', 'model__C': 0.01, 'model__max_iter': 5000, 'model__multi_class': 'ovr', 'model__random_state': 42, 'scaler__type': 'robust', 'tokenization__type': 'TweetTokenizer', 'vectorization__max_df': 0.75, 'vectorization__max_features': 200, 'vectorization__min_df': 2, 'vectorization__ngram_range': (1, 5), 'vectorization__type': 'count'}",0.3801647004773154,0.3653809560380617,0.39192105344438843,0.35544075991256163,0.3909011978881932,0.014320723647668253,0.37676173355210407
LogisticRegression,reduced,20240408_174707,3.4154187202453614,0.12864241600036622,"{'feature_selection__percentile': 50, 'feature_selection__type': 'anova_f', 'model__C': 0.01, 'model__max_iter': 5000, 'model__multi_class': 'ovr', 'model__random_state': 42, 'scaler__type': 'robust', 'tokenization__type': 'TweetTokenizer', 'vectorization__max_df': 0.75, 'vectorization__max_features': 500, 'vectorization__min_df': 2, 'vectorization__ngram_range': (1, 5), 'vectorization__type': 'tfidf'}",0.40305667698067005,0.3685531991373113,0.4045103929435722,0.3565229650388807,0.3919002822680472,0.019160949950919225,0.3849087032736963
LogisticRegression,reduced,20240408_174707,3.459520626068115,0.16422367095947266,"{'feature_selection__percentile': 50, 'feature_selection__type': 'anova_f', 'model__C': 0.01, 'model__max_iter': 5000, 'model__multi_class': 'ovr', 'model__random_state': 42, 'scaler__type': 'robust', 'tokenization__type': 'TweetTokenizer', 'vectorization__max_df': 0.75, 'vectorization__max_features': 500, 'vectorization__min_df': 2, 'vectorization__ngram_range': (1, 5), 'vectorization__type': 'count'}",0.3843415131006537,0.37745740498034075,0.4051956438771449,0.36834908831668245,0.3902560594598854,0.0124096371165153,0.38511994194694144
LogisticRegression,reduced,20240408_174707,3.6617637157440184,0.21192007064819335,"{'feature_selection__percentile': 50, 'feature_selection__type': 'anova_f', 'model__C': 0.01, 'model__max_iter': 5000, 'model__multi_class': 'multinomial', 'model__random_state': 42, 'scaler__type': 'robust', 'tokenization__type': 'TweetTokenizer', 'vectorization__max_df': 0.75, 'vectorization__max_features': 200, 'vectorization__min_df': 2, 'vectorization__ngram_range': (1, 5), 'vectorization__type': 'tfidf'}",0.38445812341191804,0.3726097455951172,0.38315119769658096,0.36660908348746823,0.3846633265191772,0.007362133345754763,0.37829829534205234
LogisticRegression,reduced,20240408_174707,3.4283724784851075,0.2127007007598877,"{'feature_selection__percentile': 50, 'feature_selection__type': 'anova_f', 'model__C': 0.01, 'model__max_iter': 5000, 'model__multi_class': 'multinomial', 'model__random_state': 42, 'scaler__type': 'robust', 'tokenization__type': 'TweetTokenizer', 'vectorization__max_df': 0.75, 'vectorization__max_features': 200, 'vectorization__min_df': 2, 'vectorization__ngram_range': (1, 5), 'vectorization__type': 'count'}",0.38689701537012117,0.388983297856471,0.3901090058113234,0.34593082536167874,0.39491773780849787,0.01791288192965222,0.38136757644161845
LogisticRegression,reduced,20240408_174707,3.777980375289917,0.22311511039733886,"{'feature_selection__percentile': 50, 'feature_selection__type': 'anova_f', 'model__C': 0.01, 'model__max_iter': 5000, 'model__multi_class': 'multinomial', 'model__random_state': 42, 'scaler__type': 'robust', 'tokenization__type': 'TweetTokenizer', 'vectorization__max_df': 0.75, 'vectorization__max_features': 500, 'vectorization__min_df': 2, 'vectorization__ngram_range': (1, 5), 'vectorization__type': 'tfidf'}",0.413129435474046,0.37350124825003345,0.3887001245543959,0.36779929653421617,0.3939643359132422,0.01602589013067647,0.3874188881451867
LogisticRegression,reduced,20240408_174707,3.459766149520874,0.2199840545654297,"{'feature_selection__percentile': 50, 'feature_selection__type': 'anova_f', 'model__C': 0.01, 'model__max_iter': 5000, 'model__multi_class': 'multinomial', 'model__random_state': 42, 'scaler__type': 'robust', 'tokenization__type': 'TweetTokenizer', 'vectorization__max_df': 0.75, 'vectorization__max_features': 500, 'vectorization__min_df': 2, 'vectorization__ngram_range': (1, 5), 'vectorization__type': 'count'}",0.39315105349129315,0.3878448404166026,0.3941668689506468,0.3791547663521042,0.4031498205785688,0.007890770042750803,0.3914934699578431
LogisticRegression,reduced,20240408_174707,3.4322319984436036,0.1519463062286377,"{'feature_selection__percentile': 50, 'feature_selection__type': 'anova_f', 'model__C': 0.1, 'model__max_iter': 5000, 'model__multi_class': 'ovr', 'model__random_state': 42, 'scaler__type': 'robust', 'tokenization__type': 'TweetTokenizer', 'vectorization__max_df': 0.75, 'vectorization__max_features': 200, 'vectorization__min_df': 2, 'vectorization__ngram_range': (1, 5), 'vectorization__type': 'tfidf'}",0.38897556794768806,0.36983237631442084,0.3934375774253517,0.356141055715383,0.39204869238277806,0.014689398878180505,0.38008705395712433
LogisticRegression,reduced,20240408_174707,3.699625301361084,0.14585580825805664,"{'feature_selection__percentile': 50, 'feature_selection__type': 'anova_f', 'model__C': 0.1, 'model__max_iter': 5000, 'model__multi_class': 'ovr', 'model__random_state': 42, 'scaler__type': 'robust', 'tokenization__type': 'TweetTokenizer', 'vectorization__max_df': 0.75, 'vectorization__max_features': 200, 'vectorization__min_df': 2, 'vectorization__ngram_range': (1, 5), 'vectorization__type': 'count'}",0.37040396678488396,0.365766419450687,0.39257809519857906,0.3596939441186256,0.3731682685176396,0.011109886102903421,0.37232213881408305
LogisticRegression,reduced,20240408_174707,3.4275447368621825,0.1445234775543213,"{'feature_selection__percentile': 50, 'feature_selection__type': 'anova_f', 'model__C': 0.1, 'model__max_iter': 5000, 'model__multi_class': 'ovr', 'model__random_state': 42, 'scaler__type': 'robust', 'tokenization__type': 'TweetTokenizer', 'vectorization__max_df': 0.75, 'vectorization__max_features': 500, 'vectorization__min_df': 2, 'vectorization__ngram_range': (1, 5), 'vectorization__type': 'tfidf'}",0.3860038399741777,0.3758474880485456,0.39774609153601703,0.37297537352361826,0.384723337044988,0.00871822552179076,0.38345922602546934
LogisticRegression,reduced,20240408_174707,3.5648077487945558,0.14478964805603028,"{'feature_selection__percentile': 50, 'feature_selection__type': 'anova_f', 'model__C': 0.1, 'model__max_iter': 5000, 'model__multi_class': 'ovr', 'model__random_state': 42, 'scaler__type': 'robust', 'tokenization__type': 'TweetTokenizer', 'vectorization__max_df': 0.75, 'vectorization__max_features': 500, 'vectorization__min_df': 2, 'vectorization__ngram_range': (1, 5), 'vectorization__type': 'count'}",0.4036722637695067,0.3696462186970454,0.3925367134843572,0.3674872338201254,0.38829783567686793,0.013831190989157478,0.38432805308958057
LogisticRegression,reduced,20240408_174707,3.724002313613892,0.2489248752593994,"{'feature_selection__percentile': 50, 'feature_selection__type': 'anova_f', 'model__C': 0.1, 'model__max_iter': 5000, 'model__multi_class': 'multinomial', 'model__random_state': 42, 'scaler__type': 'robust', 'tokenization__type': 'TweetTokenizer', 'vectorization__max_df': 0.75, 'vectorization__max_features': 200, 'vectorization__min_df': 2, 'vectorization__ngram_range': (1, 5), 'vectorization__type': 'tfidf'}",0.396869788110055,0.3760489530383545,0.38982522148158083,0.3664802920117498,0.37611502911918093,0.010852736178032158,0.38106785675218424
LogisticRegression,reduced,20240408_174707,3.5925970554351805,0.22245564460754394,"{'feature_selection__percentile': 50, 'feature_selection__type': 'anova_f', 'model__C': 0.1, 'model__max_iter': 5000, 'model__multi_class': 'multinomial', 'model__random_state': 42, 'scaler__type': 'robust', 'tokenization__type': 'TweetTokenizer', 'vectorization__max_df': 0.75, 'vectorization__max_features': 200, 'vectorization__min_df': 2, 'vectorization__ngram_range': (1, 5), 'vectorization__type': 'count'}",0.39870268979228407,0.3882835539122935,0.3972196730714081,0.34908725506253985,0.3878069817892404,0.018124174349047693,0.3842200307255532
