Model,Dataset,Timestamp,mean_fit_time,mean_score_time,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,std_test_score,mean_test_score
SVC RBF,1581,20240409_130347,0.9232969284057617,0.09417357444763183,"{'feature_selection__percentile': 75, 'feature_selection__type': 'anova_f', 'scaler__type': 'robust', 'tokenization__type': 'TweetTokenizer', 'vectorization__max_df': 0.3, 'vectorization__max_features': 5000, 'vectorization__min_df': 10, 'vectorization__ngram_range': (1, 7), 'vectorization__type': 'tfidf'}",0.23235137184369917,0.187400068392499,0.20930611934443027,0.20602288286675036,0.19871463166215217,0.014842366906343286,0.2067590148219062
SVC RBF,1581,20240409_130347,0.642296314239502,0.06511507034301758,"{'feature_selection__percentile': 75, 'feature_selection__type': 'anova_f', 'scaler__type': 'robust', 'tokenization__type': 'TweetTokenizer', 'vectorization__max_df': 0.3, 'vectorization__max_features': 5000, 'vectorization__min_df': 10, 'vectorization__ngram_range': (1, 7), 'vectorization__type': 'count'}",0.2227005347593583,0.17985236013210976,0.20660506306577242,0.19084696433834364,0.20181219736280914,0.0145001397582548,0.20036342393167864
SVC RBF,1581,20240409_130347,0.6480629444122314,0.06857547760009766,"{'feature_selection__percentile': 75, 'feature_selection__type': 'anova_f', 'scaler__type': 'robust', 'tokenization__type': 'TweetTokenizer', 'vectorization__max_df': 0.3, 'vectorization__max_features': 10000, 'vectorization__min_df': 2, 'vectorization__ngram_range': (1, 2), 'vectorization__type': 'tfidf'}",0.247614850335701,0.17877627127881132,0.2023604263524491,0.20172345372763634,0.20649133981474815,0.022338298728022555,0.2073932683018692
SVC RBF,1581,20240409_130347,0.9204561710357666,0.09037060737609863,"{'feature_selection__percentile': 75, 'feature_selection__type': 'anova_f', 'scaler__type': 'robust', 'tokenization__type': 'TweetTokenizer', 'vectorization__max_df': 0.3, 'vectorization__max_features': 10000, 'vectorization__min_df': 2, 'vectorization__ngram_range': (1, 2), 'vectorization__type': 'count'}",0.253706598560561,0.2025876940770558,0.23607468532750248,0.21522670275603473,0.21848218746195472,0.017814577020743485,0.22521557363662176
SVC RBF,1581,20240409_130347,0.6507129669189453,0.06416044235229493,"{'feature_selection__percentile': 75, 'feature_selection__type': 'anova_f', 'scaler__type': 'robust', 'tokenization__type': 'TweetTokenizer', 'vectorization__max_df': 0.3, 'vectorization__max_features': 10000, 'vectorization__min_df': 2, 'vectorization__ngram_range': (1, 5), 'vectorization__type': 'tfidf'}",0.24851983659466817,0.18043725442461045,0.20579735186328216,0.21542400011651852,0.1972284477805471,0.022656493413009248,0.20948137815592527
SVC RBF,1581,20240409_130347,0.6911938190460205,0.06953282356262207,"{'feature_selection__percentile': 75, 'feature_selection__type': 'anova_f', 'scaler__type': 'robust', 'tokenization__type': 'TweetTokenizer', 'vectorization__max_df': 0.3, 'vectorization__max_features': 10000, 'vectorization__min_df': 2, 'vectorization__ngram_range': (1, 5), 'vectorization__type': 'count'}",0.24955511339041891,0.17941594625636326,0.19174498275624735,0.2069972186563971,0.22018032959170308,0.02426934448070841,0.20957871813022594
SVC RBF,1581,20240409_130347,0.7524278163909912,0.08597755432128906,"{'feature_selection__percentile': 75, 'feature_selection__type': 'anova_f', 'scaler__type': 'robust', 'tokenization__type': 'TweetTokenizer', 'vectorization__max_df': 0.3, 'vectorization__max_features': 10000, 'vectorization__min_df': 2, 'vectorization__ngram_range': (1, 7), 'vectorization__type': 'tfidf'}",0.2385309545488256,0.18999773103337597,0.2061697752793047,0.20115425307416607,0.21518936844001552,0.016332399389176928,0.21020841647513758
SVC RBF,1581,20240409_130347,0.8327428340911865,0.07637581825256348,"{'feature_selection__percentile': 75, 'feature_selection__type': 'anova_f', 'scaler__type': 'robust', 'tokenization__type': 'TweetTokenizer', 'vectorization__max_df': 0.3, 'vectorization__max_features': 10000, 'vectorization__min_df': 2, 'vectorization__ngram_range': (1, 7), 'vectorization__type': 'count'}",0.23570476488002262,0.19735737376543455,0.21409080131706693,0.21655606287805196,0.19816462238545673,0.014086639908779024,0.21237472504520655
SVC RBF,1581,20240409_130347,0.638292646408081,0.06995940208435059,"{'feature_selection__percentile': 75, 'feature_selection__type': 'anova_f', 'scaler__type': 'robust', 'tokenization__type': 'TweetTokenizer', 'vectorization__max_df': 0.3, 'vectorization__max_features': 10000, 'vectorization__min_df': 10, 'vectorization__ngram_range': (1, 2), 'vectorization__type': 'tfidf'}",0.26645627021052454,0.15886637309051102,0.21656361051581657,0.18406219461119644,0.18844467709219392,0.03668479527545358,0.2028786251040485
SVC RBF,1581,20240409_130347,0.6463961124420166,0.06524014472961426,"{'feature_selection__percentile': 75, 'feature_selection__type': 'anova_f', 'scaler__type': 'robust', 'tokenization__type': 'TweetTokenizer', 'vectorization__max_df': 0.3, 'vectorization__max_features': 10000, 'vectorization__min_df': 10, 'vectorization__ngram_range': (1, 2), 'vectorization__type': 'count'}",0.2183342480218797,0.21238224256774052,0.2242701722821621,0.22556842918334385,0.22901970319656473,0.005883305835503992,0.2219149590503382
SVC RBF,1581,20240409_130347,0.9409392356872559,0.08713469505310059,"{'feature_selection__percentile': 75, 'feature_selection__type': 'anova_f', 'scaler__type': 'robust', 'tokenization__type': 'TweetTokenizer', 'vectorization__max_df': 0.3, 'vectorization__max_features': 10000, 'vectorization__min_df': 10, 'vectorization__ngram_range': (1, 5), 'vectorization__type': 'tfidf'}",0.23054331644884385,0.19124604364484427,0.2275767324016718,0.20673710592458777,0.2214812653784918,0.014648997613745692,0.2155168927596879
SVC RBF,1581,20240409_130347,0.6211690425872802,0.06598539352416992,"{'feature_selection__percentile': 75, 'feature_selection__type': 'anova_f', 'scaler__type': 'robust', 'tokenization__type': 'TweetTokenizer', 'vectorization__max_df': 0.3, 'vectorization__max_features': 10000, 'vectorization__min_df': 10, 'vectorization__ngram_range': (1, 5), 'vectorization__type': 'count'}",0.229502179204166,0.18820618393443922,0.20790016125106484,0.204671949739416,0.21541035769146372,0.013517847750522727,0.20913816636410995
SVC RBF,1581,20240409_130347,0.7731977939605713,0.06621379852294922,"{'feature_selection__percentile': 75, 'feature_selection__type': 'anova_f', 'scaler__type': 'robust', 'tokenization__type': 'TweetTokenizer', 'vectorization__max_df': 0.3, 'vectorization__max_features': 10000, 'vectorization__min_df': 10, 'vectorization__ngram_range': (1, 7), 'vectorization__type': 'tfidf'}",0.23732258488485403,0.16704478753160296,0.2058796023101538,0.19959091522619524,0.21115448961748773,0.02258337921403276,0.20419847591405876
SVC RBF,1581,20240409_130347,1.16020770072937,0.09429845809936524,"{'feature_selection__percentile': 75, 'feature_selection__type': 'anova_f', 'scaler__type': 'robust', 'tokenization__type': 'TweetTokenizer', 'vectorization__max_df': 0.3, 'vectorization__max_features': 10000, 'vectorization__min_df': 10, 'vectorization__ngram_range': (1, 7), 'vectorization__type': 'count'}",0.2338086469931356,0.1793162107500343,0.22129754979390162,0.20501146688104727,0.21668945355012842,0.018428871089258905,0.21122466559364944
SVC RBF,1581,20240409_130347,0.6351542949676514,0.06753268241882324,"{'feature_selection__percentile': 75, 'feature_selection__type': 'anova_f', 'scaler__type': 'robust', 'tokenization__type': 'TweetTokenizer', 'vectorization__max_df': 0.5, 'vectorization__max_features': 5000, 'vectorization__min_df': 2, 'vectorization__ngram_range': (1, 2), 'vectorization__type': 'tfidf'}",0.23648791431466204,0.1810352876782897,0.21142509513113222,0.20796050497009055,0.22975654087953237,0.019398601892757605,0.21333306859474138
SVC RBF,1581,20240409_130347,0.634089183807373,0.07088971138000488,"{'feature_selection__percentile': 75, 'feature_selection__type': 'anova_f', 'scaler__type': 'robust', 'tokenization__type': 'TweetTokenizer', 'vectorization__max_df': 0.5, 'vectorization__max_features': 5000, 'vectorization__min_df': 2, 'vectorization__ngram_range': (1, 2), 'vectorization__type': 'count'}",0.25176243400823173,0.17506091033858895,0.21502493767502245,0.21549978571669337,0.2181278308424819,0.024317055227676597,0.21509517971620368
SVC RBF,1581,20240409_130347,0.9140915393829345,0.09340415000915528,"{'feature_selection__percentile': 75, 'feature_selection__type': 'anova_f', 'scaler__type': 'robust', 'tokenization__type': 'TweetTokenizer', 'vectorization__max_df': 0.5, 'vectorization__max_features': 5000, 'vectorization__min_df': 2, 'vectorization__ngram_range': (1, 5), 'vectorization__type': 'tfidf'}",0.2446812215743756,0.18800266762223283,0.21236417660835522,0.2061185742669504,0.21045568765140465,0.018333120352409034,0.21232446554466372
SVC RBF,1581,20240409_130347,0.6642650127410888,0.06467623710632324,"{'feature_selection__percentile': 75, 'feature_selection__type': 'anova_f', 'scaler__type': 'robust', 'tokenization__type': 'TweetTokenizer', 'vectorization__max_df': 0.5, 'vectorization__max_features': 5000, 'vectorization__min_df': 2, 'vectorization__ngram_range': (1, 5), 'vectorization__type': 'count'}",0.2565324556532534,0.18911646933425516,0.21530407147467037,0.21032207334356284,0.2223681485090978,0.02191644672023224,0.2187286436629679
SVC RBF,1581,20240409_130347,0.9310061454772949,0.06820363998413086,"{'feature_selection__percentile': 75, 'feature_selection__type': 'anova_f', 'scaler__type': 'robust', 'tokenization__type': 'TweetTokenizer', 'vectorization__max_df': 0.5, 'vectorization__max_features': 5000, 'vectorization__min_df': 2, 'vectorization__ngram_range': (1, 7), 'vectorization__type': 'tfidf'}",0.2348472097169938,0.20450802330501577,0.21912936764016436,0.21764835498822277,0.21453985816756838,0.009789209178285449,0.21813456276359303
SVC RBF,1581,20240409_130347,0.8738492965698242,0.09843273162841797,"{'feature_selection__percentile': 75, 'feature_selection__type': 'anova_f', 'scaler__type': 'robust', 'tokenization__type': 'TweetTokenizer', 'vectorization__max_df': 0.5, 'vectorization__max_features': 5000, 'vectorization__min_df': 2, 'vectorization__ngram_range': (1, 7), 'vectorization__type': 'count'}",0.24065591821818738,0.18853365525029692,0.19379958103492123,0.21729102167182662,0.19270990374259014,0.01978525614050276,0.20659801598356445
SVC RBF,1581,20240409_130347,0.7222938060760498,0.0680396556854248,"{'feature_selection__percentile': 75, 'feature_selection__type': 'anova_f', 'scaler__type': 'robust', 'tokenization__type': 'TweetTokenizer', 'vectorization__max_df': 0.5, 'vectorization__max_features': 5000, 'vectorization__min_df': 10, 'vectorization__ngram_range': (1, 2), 'vectorization__type': 'tfidf'}",0.23053783880609785,0.18018033670384404,0.22321675378588843,0.21752353444587075,0.21213808530420591,0.017377568717705478,0.21271930980918138
SVC RBF,1581,20240409_130347,0.6334983825683593,0.069903564453125,"{'feature_selection__percentile': 75, 'feature_selection__type': 'anova_f', 'scaler__type': 'robust', 'tokenization__type': 'TweetTokenizer', 'vectorization__max_df': 0.5, 'vectorization__max_features': 5000, 'vectorization__min_df': 10, 'vectorization__ngram_range': (1, 2), 'vectorization__type': 'count'}",0.21714646464646464,0.19469995938205148,0.2144738535282858,0.19732577111094568,0.21483321662133706,0.009619034883309747,0.20769585305781696
SVC RBF,1581,20240409_130347,0.6941012859344482,0.07352566719055176,"{'feature_selection__percentile': 75, 'feature_selection__type': 'anova_f', 'scaler__type': 'robust', 'tokenization__type': 'TweetTokenizer', 'vectorization__max_df': 0.5, 'vectorization__max_features': 5000, 'vectorization__min_df': 10, 'vectorization__ngram_range': (1, 5), 'vectorization__type': 'tfidf'}",0.2342459407392205,0.17175145822903867,0.22125970526157093,0.19742055261613256,0.21364475626698837,0.021549250985315193,0.20766448262259019
SVC RBF,1581,20240409_130347,0.8753836154937744,0.08280692100524903,"{'feature_selection__percentile': 75, 'feature_selection__type': 'anova_f', 'scaler__type': 'robust', 'tokenization__type': 'TweetTokenizer', 'vectorization__max_df': 0.5, 'vectorization__max_features': 5000, 'vectorization__min_df': 10, 'vectorization__ngram_range': (1, 5), 'vectorization__type': 'count'}",0.2470357441222103,0.19051917282583503,0.19233907908220058,0.19996697423703308,0.2099747707644585,0.020702931715774885,0.2079671482063475
SVC RBF,1581,20240409_130347,0.628779125213623,0.06470155715942383,"{'feature_selection__percentile': 75, 'feature_selection__type': 'anova_f', 'scaler__type': 'robust', 'tokenization__type': 'TweetTokenizer', 'vectorization__max_df': 0.5, 'vectorization__max_features': 5000, 'vectorization__min_df': 10, 'vectorization__ngram_range': (1, 7), 'vectorization__type': 'tfidf'}",0.2259367328994878,0.18298062052871966,0.22900586367603382,0.21895419623350212,0.20536126323602605,0.01683441501622604,0.2124477353147539
SVC RBF,1581,20240409_130347,0.6375412464141845,0.06527915000915527,"{'feature_selection__percentile': 75, 'feature_selection__type': 'anova_f', 'scaler__type': 'robust', 'tokenization__type': 'TweetTokenizer', 'vectorization__max_df': 0.5, 'vectorization__max_features': 5000, 'vectorization__min_df': 10, 'vectorization__ngram_range': (1, 7), 'vectorization__type': 'count'}",0.20532674307415083,0.16450174084813007,0.22950559714728616,0.19989865127354328,0.20479989022702588,0.02087523732275392,0.20080652451402722
SVC RBF,1581,20240409_130347,0.9057745456695556,0.08958086967468262,"{'feature_selection__percentile': 75, 'feature_selection__type': 'anova_f', 'scaler__type': 'robust', 'tokenization__type': 'TweetTokenizer', 'vectorization__max_df': 0.5, 'vectorization__max_features': 10000, 'vectorization__min_df': 2, 'vectorization__ngram_range': (1, 2), 'vectorization__type': 'tfidf'}",0.24869345630215195,0.1669328167404033,0.2101513445474215,0.21494949494949492,0.2170619880306331,0.026131298847764536,0.21155782011402097
SVC RBF,1581,20240409_130347,0.6404248237609863,0.06896729469299316,"{'feature_selection__percentile': 75, 'feature_selection__type': 'anova_f', 'scaler__type': 'robust', 'tokenization__type': 'TweetTokenizer', 'vectorization__max_df': 0.5, 'vectorization__max_features': 10000, 'vectorization__min_df': 2, 'vectorization__ngram_range': (1, 2), 'vectorization__type': 'count'}",0.2170975229391071,0.1808956627650642,0.2185775938117639,0.21906231094978826,0.2179990634833382,0.014929731285289918,0.21072643078981232
SVC RBF,1581,20240409_130347,0.650471544265747,0.06776785850524902,"{'feature_selection__percentile': 75, 'feature_selection__type': 'anova_f', 'scaler__type': 'robust', 'tokenization__type': 'TweetTokenizer', 'vectorization__max_df': 0.5, 'vectorization__max_features': 10000, 'vectorization__min_df': 2, 'vectorization__ngram_range': (1, 5), 'vectorization__type': 'tfidf'}",0.23643063701531444,0.19699518857851023,0.216916409531275,0.20517828313494024,0.22625906812771104,0.014150323258930717,0.2163559172775502
SVC RBF,1581,20240409_130347,0.7814152240753174,0.08294248580932617,"{'feature_selection__percentile': 75, 'feature_selection__type': 'anova_f', 'scaler__type': 'robust', 'tokenization__type': 'TweetTokenizer', 'vectorization__max_df': 0.5, 'vectorization__max_features': 10000, 'vectorization__min_df': 2, 'vectorization__ngram_range': (1, 5), 'vectorization__type': 'count'}",0.23331168623413012,0.1927183217532161,0.2024627009734977,0.2252487461316473,0.22040323495473313,0.014987063350331922,0.2148289380094449
SVC RBF,1581,20240409_130347,0.7400797367095947,0.07357759475708008,"{'feature_selection__percentile': 75, 'feature_selection__type': 'anova_f', 'scaler__type': 'robust', 'tokenization__type': 'TweetTokenizer', 'vectorization__max_df': 0.5, 'vectorization__max_features': 10000, 'vectorization__min_df': 2, 'vectorization__ngram_range': (1, 7), 'vectorization__type': 'tfidf'}",0.24172500360929755,0.1794168853650533,0.22505314337526086,0.2297761558781049,0.22418652775795633,0.021248974077930805,0.22003154319713455
SVC RBF,1581,20240409_130347,0.6463749885559082,0.06677184104919434,"{'feature_selection__percentile': 75, 'feature_selection__type': 'anova_f', 'scaler__type': 'robust', 'tokenization__type': 'TweetTokenizer', 'vectorization__max_df': 0.5, 'vectorization__max_features': 10000, 'vectorization__min_df': 2, 'vectorization__ngram_range': (1, 7), 'vectorization__type': 'count'}",0.23090372601898002,0.1732704518569293,0.22000868072470925,0.2025429514165434,0.22833581649977475,0.021320810893631362,0.21101232530338737
SVC RBF,1581,20240409_130347,0.6245485305786133,0.06383624076843261,"{'feature_selection__percentile': 75, 'feature_selection__type': 'anova_f', 'scaler__type': 'robust', 'tokenization__type': 'TweetTokenizer', 'vectorization__max_df': 0.5, 'vectorization__max_features': 10000, 'vectorization__min_df': 10, 'vectorization__ngram_range': (1, 2), 'vectorization__type': 'tfidf'}",0.23357576744484415,0.18162387747645792,0.21070311837582192,0.19634416046541947,0.2187119524154732,0.017930684313910938,0.20819177523560334
SVC RBF,1581,20240409_130347,0.9167888164520264,0.09141125679016113,"{'feature_selection__percentile': 75, 'feature_selection__type': 'anova_f', 'scaler__type': 'robust', 'tokenization__type': 'TweetTokenizer', 'vectorization__max_df': 0.5, 'vectorization__max_features': 10000, 'vectorization__min_df': 10, 'vectorization__ngram_range': (1, 2), 'vectorization__type': 'count'}",0.2508356036517585,0.17253391509490437,0.20546066747392347,0.2176905480345843,0.2106602687051858,0.025064423817968008,0.21143620059207127
SVC RBF,1581,20240409_130347,0.631600284576416,0.06312747001647949,"{'feature_selection__percentile': 75, 'feature_selection__type': 'anova_f', 'scaler__type': 'robust', 'tokenization__type': 'TweetTokenizer', 'vectorization__max_df': 0.5, 'vectorization__max_features': 10000, 'vectorization__min_df': 10, 'vectorization__ngram_range': (1, 5), 'vectorization__type': 'tfidf'}",0.23621712127791153,0.17738661513030296,0.18554105531099402,0.21087718045739035,0.20605922645770847,0.020665974066125935,0.20321623972686148
SVC RBF,1581,20240409_130347,0.6331226348876953,0.06749091148376465,"{'feature_selection__percentile': 75, 'feature_selection__type': 'anova_f', 'scaler__type': 'robust', 'tokenization__type': 'TweetTokenizer', 'vectorization__max_df': 0.5, 'vectorization__max_features': 10000, 'vectorization__min_df': 10, 'vectorization__ngram_range': (1, 5), 'vectorization__type': 'count'}",0.2400174004941999,0.1765739544272153,0.2187265731083463,0.22130494857505867,0.20937658016552346,0.020839826892102082,0.21319989135406875
SVC RBF,1581,20240409_130347,0.9064619064331054,0.09254331588745117,"{'feature_selection__percentile': 75, 'feature_selection__type': 'anova_f', 'scaler__type': 'robust', 'tokenization__type': 'TweetTokenizer', 'vectorization__max_df': 0.5, 'vectorization__max_features': 10000, 'vectorization__min_df': 10, 'vectorization__ngram_range': (1, 7), 'vectorization__type': 'tfidf'}",0.23941988219053784,0.18576013875645614,0.19592464221824685,0.20899365134737974,0.21190814020425136,0.018127826242033386,0.2084012909433744
SVC RBF,1581,20240409_130347,0.634737777709961,0.06567044258117676,"{'feature_selection__percentile': 75, 'feature_selection__type': 'anova_f', 'scaler__type': 'robust', 'tokenization__type': 'TweetTokenizer', 'vectorization__max_df': 0.5, 'vectorization__max_features': 10000, 'vectorization__min_df': 10, 'vectorization__ngram_range': (1, 7), 'vectorization__type': 'count'}",0.23744969005059743,0.19794818499840988,0.1765423294371697,0.2104597356769533,0.22128142571454545,0.020676771236382212,0.20873627317553517
SVC RBF,1581,20240409_130347,0.6382699012756348,0.06483392715454102,"{'feature_selection__percentile': 75, 'feature_selection__type': 'anova_f', 'scaler__type': 'robust', 'tokenization__type': 'TweetTokenizer', 'vectorization__max_df': 0.75, 'vectorization__max_features': 5000, 'vectorization__min_df': 2, 'vectorization__ngram_range': (1, 2), 'vectorization__type': 'tfidf'}",0.25146206893607526,0.20345706806153052,0.21212745767806945,0.2280350346965072,0.21747538085521945,0.01652214928330951,0.22251140204548037
SVC RBF,1581,20240409_130347,0.6699364662170411,0.07662229537963867,"{'feature_selection__percentile': 75, 'feature_selection__type': 'anova_f', 'scaler__type': 'robust', 'tokenization__type': 'TweetTokenizer', 'vectorization__max_df': 0.75, 'vectorization__max_features': 5000, 'vectorization__min_df': 2, 'vectorization__ngram_range': (1, 2), 'vectorization__type': 'count'}",0.23610331854944835,0.19338266652372318,0.2250767324016718,0.22076437627708045,0.2226992069286679,0.014146825883614766,0.21960526013611834
SVC RBF,1581,20240409_130347,0.8673416137695312,0.08367266654968261,"{'feature_selection__percentile': 75, 'feature_selection__type': 'anova_f', 'scaler__type': 'robust', 'tokenization__type': 'TweetTokenizer', 'vectorization__max_df': 0.75, 'vectorization__max_features': 5000, 'vectorization__min_df': 2, 'vectorization__ngram_range': (1, 5), 'vectorization__type': 'tfidf'}",0.23346570052087018,0.19360422545074812,0.23235893032858362,0.2070317782285328,0.20181136970917402,0.01630014152204779,0.21365440084758175
SVC RBF,1581,20240409_130347,0.6276527881622315,0.06597647666931153,"{'feature_selection__percentile': 75, 'feature_selection__type': 'anova_f', 'scaler__type': 'robust', 'tokenization__type': 'TweetTokenizer', 'vectorization__max_df': 0.75, 'vectorization__max_features': 5000, 'vectorization__min_df': 2, 'vectorization__ngram_range': (1, 5), 'vectorization__type': 'count'}",0.24175205844821063,0.18095401551283902,0.22415359235833734,0.1955985231682637,0.20993454735430594,0.021252992204571382,0.2104785473683913
SVC RBF,1581,20240409_130347,0.6456202507019043,0.06615710258483887,"{'feature_selection__percentile': 75, 'feature_selection__type': 'anova_f', 'scaler__type': 'robust', 'tokenization__type': 'TweetTokenizer', 'vectorization__max_df': 0.75, 'vectorization__max_features': 5000, 'vectorization__min_df': 2, 'vectorization__ngram_range': (1, 7), 'vectorization__type': 'tfidf'}",0.23683556937575356,0.18094859765629012,0.21586101814177186,0.22525020586581435,0.2170610965025987,0.018687767706058043,0.2151912975084457
SVC RBF,1581,20240409_130347,0.9586952209472657,0.08403544425964356,"{'feature_selection__percentile': 75, 'feature_selection__type': 'anova_f', 'scaler__type': 'robust', 'tokenization__type': 'TweetTokenizer', 'vectorization__max_df': 0.75, 'vectorization__max_features': 5000, 'vectorization__min_df': 2, 'vectorization__ngram_range': (1, 7), 'vectorization__type': 'count'}",0.2484724103618971,0.1719138137089743,0.21258374199817487,0.2223023338818392,0.22481538069773363,0.025008594069872957,0.2160175361297238
SVC RBF,1581,20240409_130347,0.638141393661499,0.06989974975585937,"{'feature_selection__percentile': 75, 'feature_selection__type': 'anova_f', 'scaler__type': 'robust', 'tokenization__type': 'TweetTokenizer', 'vectorization__max_df': 0.75, 'vectorization__max_features': 5000, 'vectorization__min_df': 10, 'vectorization__ngram_range': (1, 2), 'vectorization__type': 'tfidf'}",0.23428634322990305,0.17547987311206226,0.2145815250844173,0.2128044749555047,0.21422789548844234,0.019119703126468487,0.21027602237406592
SVC RBF,1581,20240409_130347,0.6312727451324462,0.06857948303222657,"{'feature_selection__percentile': 75, 'feature_selection__type': 'anova_f', 'scaler__type': 'robust', 'tokenization__type': 'TweetTokenizer', 'vectorization__max_df': 0.75, 'vectorization__max_features': 5000, 'vectorization__min_df': 10, 'vectorization__ngram_range': (1, 2), 'vectorization__type': 'count'}",0.22358862562396714,0.17072053918321276,0.20520921328419744,0.21884247186255168,0.20051572169478327,0.018573560299013466,0.20377531432974244
